cluster,pathway_rank,pathway
11,76,Regulation of cd4 positive alpha beta t cell activation
11,77,Alpha beta t cell differentiation
11,78,Regulation of DNA recombination
11,79,Response to calcium ion
11,80,Positive regulation of lymphocyte chemotaxis
11,81,Response to metal ion
11,82,Positive regulation of cell cycle process
11,83,Positive regulation of immune effector process
11,84,Positive regulation of chemotaxis
11,85,Negative regulation of alpha beta t cell activation
11,86,Regulation of t helper cell differentiation
11,87,Negative regulation of amyloid precursor protein biosynthetic process
11,88,Leukocyte cell cell adhesion
11,89,Leukocyte proliferation
11,90,Regulation of mitotic cell cycle phase transition
11,91,Eosinophil chemotaxis
11,92,Negative regulation of t helper cell differentiation
11,93,Positive regulation of mitotic sister chromatid separation
11,94,Response to muramyl dipeptide
11,95,Negative regulation of cell development
11,96,Positive regulation of leukocyte chemotaxis
11,97,Regulation of leukocyte apoptotic process
11,98,ATP synthesis coupled electron transport
11,99,Inflammatory cell apoptotic process
11,100,Mitochondrial electron transport cytochrome c to oxygen
11,101,Regulation of cell cycle phase transition
11,102,Negative regulation of leukocyte apoptotic process
11,103,Regulation of leukocyte migration
11,104,Cd4 positive alpha beta t cell differentiation
11,105,Natural killer cell activation
11,106,Eosinophil migration
11,107,Negative regulation of cd4 positive alpha beta t cell differentiation
11,108,Regulation of lymphocyte chemotaxis
11,109,Regulation of extrinsic apoptotic signaling pathway
11,110,Response to muscle stretch
11,111,Positive regulation of myeloid cell differentiation
11,112,Extrinsic apoptotic signaling pathway
11,113,Amyloid precursor protein biosynthetic process
11,114,Negative regulation of glycoprotein metabolic process
11,115,Response to tumor necrosis factor
11,116,Positive regulation of myeloid leukocyte differentiation
11,117,Positive regulation of viral process
11,118,Regulation of viral life cycle
11,119,Regulation of apoptotic signaling pathway
11,120,Positive regulation of macrophage migration
11,121,Regulation of t helper 17 cell differentiation
11,122,Cellular response to metal ion
11,123,Negative regulation of adaptive immune response
11,124,Positive regulation of neuron apoptotic process
11,125,Centromere complex assembly
11,126,Positive regulation of osteoclast differentiation
11,127,Regulation of alpha beta t cell activation
11,128,Antigen processing and presentation of exogenous peptide antigen via mhc class ii
11,129,Response to steroid hormone
11,130,Regulation of lymphocyte migration
11,131,Regulation of leukocyte chemotaxis
11,132,Chromosome localization
11,133,Electron transport chain
11,134,DNA recombination
11,135,Positive regulation of cell cycle
11,136,Response to type ii interferon
11,137,Regulation of osteoclast differentiation
11,138,Membraneless organelle assembly
11,139,Response to alcohol
11,140,Negative regulation of b cell activation
11,141,Regulation of myeloid cell apoptotic process
11,142,Regulation of myeloid leukocyte differentiation
11,143,Antimicrobial humoral immune response mediated by antimicrobial peptide
11,144,Cellular response to biotic stimulus
11,145,Regulation of inflammatory response
11,146,Regulation of leukocyte proliferation
11,147,Antigen processing and presentation of peptide or polysaccharide antigen via mhc class ii
11,148,Monocyte differentiation
11,149,Negative regulation of cd4 positive alpha beta t cell activation
11,150,Mitotic cell cycle phase transition
11,151,Spindle organization
11,152,Positive regulation of lymphocyte differentiation
11,153,Regulation of viral process
11,154,Leukocyte degranulation
11,155,Neutrophil chemotaxis
11,156,Negative regulation of lymphocyte apoptotic process
11,157,Regulation of t helper 17 type immune response
11,158,DNA topological change
11,159,Positive regulation of monocyte differentiation
11,160,Negative regulation of immune response
11,161,Regulation of chemotaxis
11,162,Lymphocyte apoptotic process
11,163,Immune response regulating cell surface receptor signaling pathway
12,1,Positive regulation of cell activation
12,2,Cell chemotaxis
12,3,T cell differentiation
12,4,Leukocyte chemotaxis
12,5,Myeloid leukocyte migration
12,6,Regulation of hemopoiesis
12,7,Regulation of leukocyte differentiation
12,8,Regulation of immune effector process
12,9,Lymphocyte differentiation
12,10,Granulocyte chemotaxis
12,11,Regulation of leukocyte chemotaxis
12,12,Positive regulation of hemopoiesis
12,13,Regulation of t cell activation
12,14,Regulation of chemotaxis
12,15,Neutrophil chemotaxis
12,16,Positive regulation of chemotaxis
12,17,Granulocyte migration
12,18,Leukocyte cell cell adhesion
12,19,Regulation of leukocyte migration
12,20,Positive regulation of leukocyte migration
12,21,Positive regulation of cell development
12,22,Positive regulation of cell cell adhesion
12,23,Positive regulation of leukocyte chemotaxis
12,24,Neutrophil migration
12,25,Cellular response to biotic stimulus
12,26,Positive regulation of immune effector process
12,27,Positive regulation of leukocyte cell cell adhesion
12,28,Humoral immune response
12,29,Antigen processing and presentation of exogenous peptide antigen via mhc class ii
12,30,Cell activation involved in immune response
12,31,T cell activation involved in immune response
12,32,Regulation of lymphocyte differentiation
12,33,Lymphocyte activation involved in immune response
12,34,Regulation of mononuclear cell migration
12,35,Leukocyte proliferation
12,36,Antigen processing and presentation of peptide or polysaccharide antigen via mhc class ii
12,37,Regulation of t helper 17 type immune response
12,38,Antigen processing and presentation of exogenous peptide antigen
12,39,Positive regulation of mononuclear cell migration
12,40,Positive regulation of interleukin 6 production
12,41,Cd4 positive alpha beta t cell differentiation
12,42,Antigen processing and presentation of exogenous antigen
12,43,Osteoclast differentiation
12,44,Alpha beta t cell activation
12,45,Monocyte chemotaxis
12,46,T helper 17 type immune response
12,47,Glial cell activation
12,48,Granulocyte activation
12,49,Regulation of alpha beta t cell activation
12,50,Response to type ii interferon
12,51,Myeloid cell differentiation
12,52,Regulation of adaptive immune response
12,53,Leukocyte mediated immunity
12,54,Canonical nf kappab signal transduction
12,55,Regulation of myeloid cell differentiation
12,56,Antimicrobial humoral immune response mediated by antimicrobial peptide
12,57,Regulation of cd4 positive alpha beta t cell differentiation
12,58,Eosinophil chemotaxis
12,59,Cd4 positive alpha beta t cell activation
12,60,Mononuclear cell migration
12,61,Alpha beta t cell differentiation
12,62,Extrinsic apoptotic signaling pathway
12,63,Positive regulation of lymphocyte differentiation
12,64,Antigen processing and presentation of peptide antigen
12,65,Positive regulation of chemokine production
12,66,Cellular response to molecule of bacterial origin
12,67,Response to molecule of bacterial origin
12,68,Eosinophil migration
12,69,Myeloid leukocyte differentiation
12,70,Myeloid leukocyte activation
12,71,Adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
12,72,Positive regulation of leukocyte mediated immunity
12,73,Response to fungus
12,74,Modulation by symbiont of entry into host
12,75,Regulation of alpha beta t cell differentiation
12,76,Regulation of apoptotic signaling pathway
12,77,Regulation of t helper 17 cell differentiation
12,78,Positive regulation of inflammatory response
12,79,Regulation of cd4 positive alpha beta t cell activation
12,80,Regulation of leukocyte proliferation
12,81,Neuroinflammatory response
12,82,Negative regulation of cell development
12,83,Positive regulation of cytokine production involved in immune response
12,84,T cell differentiation in thymus
12,85,Interleukin 6 production
12,86,Negative regulation of lymphocyte activation
12,87,Antimicrobial humoral response
12,88,Regulation of inflammatory response
12,89,Positive regulation of interleukin 2 production
12,90,Chemokine production
12,91,T helper 17 cell differentiation
12,92,Mature b cell differentiation
12,93,Regulation of biological process involved in symbiotic interaction
12,94,Astrocyte development
12,95,Positive regulation of lymphocyte migration
12,96,Response to metal ion
12,97,Macrophage activation
12,98,Positive regulation of tumor necrosis factor superfamily cytokine production
12,99,Regulation of viral life cycle
12,100,Regulation of p38mapk cascade
12,101,Superoxide anion generation
12,102,Positive regulation of canonical nf kappab signal transduction
12,103,Negative regulation of cell activation
12,104,Leukocyte apoptotic process
12,105,Regulation of t helper cell differentiation
12,106,Negative regulation of hemopoiesis
12,107,Positive t cell selection
12,108,Natural killer cell chemotaxis
12,109,Calcium mediated signaling
12,110,Cytokine production involved in immune response
12,111,Dendritic cell differentiation
12,112,Leukocyte activation involved in inflammatory response
12,113,Regulation of myeloid leukocyte differentiation
12,114,Regulation of erythrocyte differentiation
12,115,Negative regulation of apoptotic signaling pathway
12,116,Plasma cell differentiation
12,117,Positive regulation of adaptive immune response
12,118,Symbiont entry into host
12,119,Regulation of viral process
12,120,Positive regulation of calcium mediated signaling
12,121,Regulation of leukocyte mediated immunity
12,122,P38mapk cascade
12,123,Positive regulation of production of molecular mediator of immune response
12,124,Leukocyte aggregation
12,125,Positive regulation of interleukin 8 production
12,126,Actin crosslink formation
12,127,Negative regulation by host of viral transcription
12,128,Positive regulation of monocyte chemotactic protein 1 production
12,129,T cell activation via t cell receptor contact with antigen bound to mhc molecule on antigen presenting cell
12,130,Interleukin 10 production
12,131,Interleukin 2 production
12,132,Cellular response to ethanol
12,133,Positive regulation by symbiont of entry into host
12,134,Regulation of unsaturated fatty acid biosynthetic process
12,135,B cell activation
12,136,Regulation of dendritic cell differentiation
12,137,Regulation of monoatomic ion transport
12,138,Positive chemotaxis
12,139,Positive regulation of cell killing
12,140,Regulation of lymphocyte migration
12,141,Positive regulation of interleukin 1 production
12,142,Regulation of osteoclast differentiation
12,143,Regulation of cell cycle phase transition
12,144,Positive regulation of mapk cascade
12,145,Superoxide metabolic process
12,146,Positive regulation of neuroinflammatory response
12,147,Biological process involved in interaction with host
12,148,Negative regulation of cell adhesion
12,149,Regulation of endocytosis
12,150,Positive regulation of lymphocyte chemotaxis
12,151,Response to interleukin 17
12,152,Monocyte chemotactic protein 1 production
12,153,Positive regulation of t helper 17 type immune response
12,154,Erk1 and erk2 cascade
12,155,Lymphocyte apoptotic process
12,156,Chronic inflammatory response
12,157,Neutrophil activation involved in immune response
12,158,Regulation of viral entry into host cell
12,159,Intrinsic apoptotic signaling pathway
12,160,Positive regulation of monoatomic ion transport
12,161,Calcium ion import
12,162,Positive regulation of myeloid leukocyte mediated immunity
12,163,Regulation of superoxide anion generation
12,164,Astrocyte differentiation
12,165,Cellular response to interleukin 1
12,166,Positive regulation of erk1 and erk2 cascade
12,167,Tumor necrosis factor superfamily cytokine production
12,168,Antifungal innate immune response
12,169,Response to lectin
12,170,B cell proliferation
12,171,Response to chemokine
12,172,Defense response to bacterium
12,173,Regulation of fibroblast proliferation
12,174,Host mediated suppression of symbiont invasion
12,175,Positive regulation of fatty acid biosynthetic process
12,176,Regulation of mitotic cell cycle phase transition
12,177,Homeostasis of number of cells
12,178,Positive regulation of viral life cycle
12,179,Regulation of lymphocyte chemotaxis
12,180,T cell differentiation involved in immune response
12,181,Negative regulation of cell cell adhesion
12,182,Regulation of calcium mediated signaling
13,1,Leukocyte mediated cytotoxicity
13,2,Oxidative phosphorylation
13,3,ATP synthesis coupled electron transport
13,4,Proton transmembrane transport
13,5,Aerobic respiration
13,6,Electron transport chain
13,7,Cellular respiration
13,8,Lymphocyte mediated immunity
13,9,ATP biosynthetic process
13,10,Regulation of cell killing
13,11,T cell mediated cytotoxicity
13,12,Nucleoside triphosphate biosynthetic process
13,13,Antimicrobial humoral immune response mediated by antimicrobial peptide
13,14,Positive regulation of cell killing
13,15,Proton motive force driven ATP synthesis
13,16,Leukocyte mediated immunity
13,17,Energy derivation by oxidation of organic compounds
13,18,Natural killer cell chemotaxis
13,19,Natural killer cell mediated immunity
13,20,Granzyme mediated programmed cell death signaling pathway
13,21,Ribose phosphate biosynthetic process
13,22,Antimicrobial humoral response
13,23,Regulation of t cell mediated cytotoxicity
13,24,Purine nucleotide biosynthetic process
13,25,Regulation of lymphocyte mediated immunity
13,26,Mitochondrial electron transport NADH to ubiquinone
13,27,Regulation of adaptive immune response
13,28,Positive regulation of lymphocyte chemotaxis
13,29,Generation of precursor metabolites and energy
13,30,Nucleotide biosynthetic process
13,31,Response to oxygen levels
13,32,ATP metabolic process
13,33,T cell mediated immunity
13,34,Negative regulation of adaptive immune response
13,35,Mitochondrial electron transport cytochrome c to oxygen
13,36,Adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
13,37,Purine containing compound biosynthetic process
13,38,Response to corticosteroid
13,39,Regulation of lymphocyte chemotaxis
13,40,Regulation of leukocyte mediated immunity
13,41,Positive regulation of leukocyte mediated immunity
13,42,Regulation of immune effector process
13,43,Nucleoside triphosphate metabolic process
13,44,Positive regulation of leukocyte cell cell adhesion
13,45,Negative regulation of t cell mediated immunity
13,46,Response to chemokine
13,47,Humoral immune response
13,48,Nucleoside phosphate biosynthetic process
13,49,Cell chemotaxis
13,50,Regulation of t cell mediated immunity
13,51,Positive regulation of cell cell adhesion
13,52,Response to steroid hormone
13,53,Positive regulation of lymphocyte migration
13,54,Granulocyte chemotaxis
13,55,Lymphocyte chemotaxis
13,56,Ribose phosphate metabolic process
13,57,Response to tumor necrosis factor
13,58,Negative regulation of t cell mediated cytotoxicity
13,59,Negative regulation of immune effector process
13,60,Positive regulation of cell activation
13,61,Regulation of t cell activation
13,62,Positive regulation of chemotaxis
13,63,Regulation of natural killer cell mediated immunity
13,64,Granulocyte migration
13,65,Positive regulation of immune effector process
13,66,Positive regulation of leukocyte migration
13,67,Leukocyte cell cell adhesion
13,68,Response to virus
13,69,Negative regulation by host of viral transcription
13,70,Regulation of inflammatory response
13,71,Regulation of t cell chemotaxis
13,72,Regulation of lymphocyte migration
13,73,Response to corticosterone
13,74,Negative regulation of leukocyte mediated immunity
14,1,Leukocyte mediated cytotoxicity
14,2,Regulation of cell killing
14,3,Granzyme mediated programmed cell death signaling pathway
14,4,Lymphocyte mediated immunity
14,5,Positive regulation of cell killing
14,6,Natural killer cell mediated immunity
14,7,Response to steroid hormone
14,8,Leukocyte mediated immunity
14,9,Positive regulation of cell activation
14,10,T cell mediated cytotoxicity
14,11,Regulation of immune effector process
14,12,Lymphocyte differentiation
14,13,Regulation of hemopoiesis
14,14,T cell differentiation
14,15,Regulation of adaptive immune response
14,16,Antimicrobial humoral immune response mediated by antimicrobial peptide
14,17,Response to corticosteroid
14,18,Natural killer cell chemotaxis
14,19,Positive regulation of leukocyte mediated immunity
14,20,Regulation of leukocyte mediated immunity
14,21,Response to chemokine
14,22,Adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
14,23,Regulation of t cell activation
14,24,Positive regulation of leukocyte cell cell adhesion
14,25,Antimicrobial humoral response
14,26,Cellular response to metal ion
14,27,Regulation of t cell mediated cytotoxicity
14,28,Natural killer cell activation
14,29,Regulation of lymphocyte mediated immunity
14,30,Alpha beta t cell activation
14,31,Cell chemotaxis
14,32,Positive regulation of lymphocyte chemotaxis
14,33,Positive regulation of cell cell adhesion
14,34,Regulation of leukocyte differentiation
14,35,Response to metal ion
14,36,Cd4 positive alpha beta t cell activation
14,37,T cell mediated immunity
14,38,Response to tumor necrosis factor
14,39,Response to calcium ion
14,40,Negative regulation of adaptive immune response
14,41,Positive regulation of protein localization to cell surface
14,42,Response to lectin
14,43,Regulation of lymphocyte chemotaxis
14,44,Cellular response to calcium ion
14,45,Gamma delta t cell activation
14,46,Positive regulation of immune effector process
14,47,Regulation of cd4 positive alpha beta t cell activation
14,48,Cell adhesion mediated by integrin
14,49,Leukocyte cell cell adhesion
14,50,Negative regulation of t cell mediated immunity
14,51,Humoral immune response
14,52,Myeloid cell differentiation
14,53,Positive regulation of hemopoiesis
14,54,Regulation of t cell mediated immunity
14,55,Positive regulation of t cell proliferation
14,56,Regulation of chemotaxis
14,57,Regulation of protein localization to cell surface
14,58,Positive regulation of lymphocyte migration
14,59,Osteoclast differentiation
14,60,Regulation of natural killer cell activation
14,61,Leukocyte proliferation
14,62,Integrin mediated signaling pathway
14,63,Regulation of lymphocyte differentiation
14,64,Regulation of myeloid cell differentiation
14,65,Granulocyte chemotaxis
14,66,Lymphocyte chemotaxis
14,67,Regulation of alpha beta t cell activation
14,68,Regulation of leukocyte migration
14,69,Lymphocyte activation involved in immune response
14,70,Regulation of leukocyte chemotaxis
14,71,Leukocyte chemotaxis
14,72,Myeloid leukocyte migration
14,73,Immune response regulating cell surface receptor signaling pathway
14,74,Response to fibroblast growth factor
14,75,Cellular defense response
14,76,Response to epidermal growth factor
14,77,Negative regulation of t cell mediated cytotoxicity
14,78,Positive regulation of cd4 positive alpha beta t cell proliferation
14,79,Regulation of erythrocyte differentiation
14,80,Negative regulation of immune effector process
14,81,Regulation of cell cell adhesion mediated by integrin
14,82,T cell activation involved in immune response
14,83,Myeloid leukocyte differentiation
14,84,Granulocyte activation
14,85,Positive regulation of nuclear transcribed mrna catabolic process deadenylation dependent decay
14,86,Response to granulocyte macrophage colony stimulating factor
14,87,Regulation of natural killer cell mediated immunity
14,88,Positive regulation of chemotaxis
14,89,Osteoblast differentiation
14,90,Granulocyte migration
14,91,Regulation of mononuclear cell migration
14,92,Positive regulation of leukocyte migration
14,93,Positive regulation of myeloid leukocyte differentiation
14,94,Negative regulation by host of viral transcription
14,95,Regulation of leukocyte proliferation
14,96,Interleukin 10 production
14,97,Interleukin 2 production
14,98,Protein localization to cell surface
14,99,Regulation of t cell chemotaxis
14,100,Regulation of inflammatory response
14,101,Regulation of lymphocyte migration
14,102,Response to corticosterone
14,103,Positive regulation of leukocyte proliferation
14,104,Negative regulation of leukocyte mediated immunity
14,105,Negative regulation of lymphocyte activation
14,106,Cell cell adhesion mediated by integrin
14,107,3 utr mediated mrna destabilization
14,108,Cell activation involved in immune response
15,1,Leukocyte mediated cytotoxicity
15,2,Granzyme mediated programmed cell death signaling pathway
15,3,Natural killer cell mediated immunity
15,4,Lymphocyte mediated immunity
15,5,Leukocyte mediated immunity
15,6,Positive regulation of cell activation
15,7,Regulation of hemopoiesis
15,8,T cell differentiation
15,9,Regulation of leukocyte differentiation
15,10,Alpha beta t cell activation
15,11,Natural killer cell activation
15,12,Lymphocyte activation involved in immune response
15,13,Regulation of cell killing
15,14,Regulation of t cell activation
15,15,Lymphocyte differentiation
15,16,Cd4 positive alpha beta t cell activation
15,17,Response to calcium ion
15,18,Integrated stress response signaling
15,19,Cellular defense response
15,20,Cell activation involved in immune response
15,21,Response to metal ion
15,22,Cellular response to metal ion
15,23,Positive regulation of cell killing
15,24,Natural killer cell degranulation
16,1,Oxidative phosphorylation
16,2,ATP synthesis coupled electron transport
16,3,Proton transmembrane transport
16,4,Aerobic respiration
16,5,Electron transport chain
16,6,B cell receptor signaling pathway
16,7,Cellular respiration
16,8,B cell activation
16,9,Lymphocyte differentiation
16,10,Energy derivation by oxidation of organic compounds
16,11,ATP biosynthetic process
16,12,Antigen receptor mediated signaling pathway
16,13,Generation of precursor metabolites and energy
16,14,Nucleoside triphosphate biosynthetic process
16,15,Immune response regulating cell surface receptor signaling pathway
16,16,B cell differentiation
16,17,Proton motive force driven ATP synthesis
16,18,B cell proliferation
16,19,Ribose phosphate biosynthetic process
16,20,Purine nucleotide biosynthetic process
16,21,Mitochondrial electron transport NADH to ubiquinone
16,22,Nucleotide biosynthetic process
16,23,ATP metabolic process
16,24,Regulation of b cell activation
16,25,Purine containing compound biosynthetic process
16,26,Nucleoside triphosphate metabolic process
16,27,Mitochondrial electron transport cytochrome c to oxygen
16,28,Humoral immune response
16,29,Nucleoside phosphate biosynthetic process
16,30,Response to oxygen levels
16,31,Ribose phosphate metabolic process
16,32,Regulation of hemopoiesis
16,33,Nucleotide metabolic process
16,34,T cell differentiation
16,35,Response to metal ion
16,36,Leukocyte proliferation
17,1,B cell receptor signaling pathway
17,2,B cell activation
17,3,Antigen receptor mediated signaling pathway
17,4,ATP synthesis coupled electron transport
17,5,Immune response regulating cell surface receptor signaling pathway
17,6,Oxidative phosphorylation
17,7,Electron transport chain
17,8,B cell proliferation
17,9,Proton transmembrane transport
17,10,Aerobic respiration
17,11,Lymphocyte differentiation
17,12,Cellular respiration
17,13,Energy derivation by oxidation of organic compounds
17,14,ATP biosynthetic process
17,15,Response to oxygen levels
17,16,Proton motive force driven ATP synthesis
17,17,Nucleoside triphosphate biosynthetic process
17,18,Regulation of b cell activation
17,19,Mitochondrial electron transport NADH to ubiquinone
17,20,Leukocyte proliferation
17,21,B cell differentiation
17,22,Generation of precursor metabolites and energy
17,23,Adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
17,24,Positive regulation of cell activation
17,25,Regulation of b cell proliferation
17,26,Ribose phosphate biosynthetic process
17,27,Purine nucleotide biosynthetic process
17,28,Response to calcium ion
17,29,Positive regulation of b cell proliferation
17,30,Humoral immune response
17,31,Nucleotide biosynthetic process
17,32,Regulation of t cell activation
17,33,ATP metabolic process
17,34,Mitochondrial electron transport cytochrome c to oxygen
17,35,Response to metal ion
17,36,Purine containing compound biosynthetic process
17,37,Negative regulation of programmed necrotic cell death
17,38,B cell mediated immunity
17,39,Nucleoside triphosphate metabolic process
17,40,Positive regulation of leukocyte cell cell adhesion
17,41,Ribose phosphate metabolic process
18,1,Oxygen transport
18,2,Gas transport
18,3,Hydrogen peroxide catabolic process
18,4,Hydrogen peroxide metabolic process
18,5,Carbon dioxide transport
18,6,Hemoglobin metabolic process
18,7,Cellular oxidant detoxification
18,8,One carbon compound transport
18,9,Cellular response to toxic substance
18,10,Reactive oxygen species metabolic process
18,11,Response to toxic substance
18,12,Hemoglobin biosynthetic process
18,13,Erythrocyte homeostasis
20,1,Response to oxygen levels
20,2,Oxidative phosphorylation
20,3,ATP synthesis coupled electron transport
20,4,Electron transport chain
20,5,Response to steroid hormone
20,6,Proton transmembrane transport
20,7,Aerobic respiration
20,8,Response to corticosteroid
20,9,Granzyme mediated programmed cell death signaling pathway
20,10,Cellular respiration
20,11,ATP biosynthetic process
20,12,Leukocyte mediated cytotoxicity
20,13,Regulation of cell killing
20,14,Response to oxidative stress
20,15,Proton motive force driven ATP synthesis
20,16,Response to ketone
20,17,ATP metabolic process
20,18,Nucleoside triphosphate biosynthetic process
20,19,Lymphocyte mediated immunity
20,20,Response to tumor necrosis factor
20,21,Mitochondrial electron transport NADH to ubiquinone
20,22,Ribose phosphate metabolic process
20,23,Cellular response to glucocorticoid stimulus
20,24,Response to calcium ion
20,25,Positive regulation of cell activation
20,26,T cell differentiation
20,27,Leukocyte mediated immunity
20,28,Generation of precursor metabolites and energy
20,29,Response to reactive oxygen species
20,30,Response to hydrogen peroxide
20,31,Energy derivation by oxidation of organic compounds
20,32,Response to metal ion
20,33,Cellular response to corticosteroid stimulus
20,34,Nucleoside triphosphate metabolic process
20,35,Positive regulation of leukocyte cell cell adhesion
20,36,Leukocyte cell cell adhesion
20,37,Response to progesterone
20,38,Regulation of hemopoiesis
20,39,Negative regulation by host of viral transcription
20,40,Response to peptide hormone
20,41,Adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
20,42,Ribose phosphate biosynthetic process
20,43,Response to fibroblast growth factor
20,44,Regulation of t cell activation
20,45,Cell chemotaxis
20,46,Purine nucleotide biosynthetic process
20,47,Purine containing compound biosynthetic process
20,48,Positive regulation of myoblast differentiation
20,49,Nucleotide metabolic process
20,50,Positive regulation of hemopoiesis
20,51,Positive regulation of cell cell adhesion
20,52,Regulation of epithelial cell proliferation
20,53,Natural killer cell mediated immunity
20,54,Response to nicotine
20,55,Regulation of leukocyte differentiation
20,56,Alpha beta t cell activation
20,57,Lymphocyte differentiation
20,58,Mitochondrial electron transport cytochrome c to oxygen
20,59,Positive regulation of protein localization to cell surface
20,60,Positive regulation of epithelial cell proliferation
20,61,Regulation of adaptive immune response
20,62,Response to molecule of bacterial origin
20,63,Immune response regulating cell surface receptor signaling pathway
20,64,Nucleotide biosynthetic process
20,65,Regulation of lymphocyte differentiation
20,66,Negative regulation of leukocyte apoptotic process
20,67,Negative regulation of t cell apoptotic process
20,68,T cell mediated cytotoxicity
20,69,Myeloid cell differentiation
20,70,Response to muscle stretch
20,71,Leukocyte chemotaxis
20,72,Myeloid leukocyte migration
20,73,Nucleoside phosphate biosynthetic process
20,74,Cellular response to ketone
20,75,Interleukin 6 production
21,1,Response to oxygen levels
21,2,Antimicrobial humoral response
21,3,Oxidative phosphorylation
21,4,ATP synthesis coupled electron transport
21,5,Proton transmembrane transport
21,6,Aerobic respiration
21,7,Electron transport chain
21,8,Antimicrobial humoral immune response mediated by antimicrobial peptide
21,9,Humoral immune response
21,10,Response to oxidative stress
21,11,Cellular respiration
21,12,Response to metal ion
21,13,Response to toxic substance
21,14,Mitochondrial electron transport cytochrome c to oxygen
22,1,Wound healing
22,2,Wnt signaling pathway
22,3,Regulation of wnt signaling pathway
22,4,Regulation of endocytosis
22,5,Response to oxygen levels
22,6,Positive regulation of endocytosis
22,7,ATP synthesis coupled electron transport
22,8,Regulation of body fluid levels
22,9,Proton transmembrane transport
22,10,Oxidative phosphorylation
22,11,Melanocyte differentiation
22,12,Forebrain development
22,13,Hemostasis
22,14,B cell receptor signaling pathway
22,15,Lipoprotein localization
22,16,Electron transport chain
22,17,Response to type ii interferon
22,18,Canonical wnt signaling pathway
22,19,Regulation of canonical wnt signaling pathway
22,20,Regulation of protein transport
22,21,Receptor mediated endocytosis
22,22,Regulation of protein secretion
22,23,Vascular process in circulatory system
22,24,Myeloid cell differentiation
22,25,Response to oxidative stress
22,26,B cell activation
22,27,Telencephalon development
22,28,Dendrite development
22,29,Platelet activation
22,30,Pigment cell differentiation
22,31,Phagocytosis
22,32,Response to antibiotic
23,1,Oxidative phosphorylation
23,2,ATP synthesis coupled electron transport
23,3,Proton transmembrane transport
23,4,Electron transport chain
23,5,Aerobic respiration
23,6,Cellular respiration
23,7,Hemostasis
23,8,Energy derivation by oxidation of organic compounds
23,9,Regulation of body fluid levels
23,10,Platelet activation
23,11,ATP biosynthetic process
23,12,Wound healing
23,13,Mitochondrial electron transport cytochrome c to oxygen
23,14,Integrin mediated signaling pathway
23,15,Generation of precursor metabolites and energy
24,1,Oxidative phosphorylation
24,2,Proton transmembrane transport
24,3,ATP synthesis coupled electron transport
24,4,Aerobic respiration
24,5,Electron transport chain
24,6,Cellular respiration
24,7,Energy derivation by oxidation of organic compounds
24,8,Generation of precursor metabolites and energy
24,9,Proton motive force driven ATP synthesis
24,10,ATP biosynthetic process
24,11,ATP metabolic process
24,12,Nucleoside triphosphate biosynthetic process
24,13,Mitochondrial electron transport NADH to ubiquinone
24,14,Nucleoside triphosphate metabolic process
24,15,Ribose phosphate biosynthetic process
24,16,Purine nucleotide biosynthetic process
24,17,Ribose phosphate metabolic process
24,18,Nucleotide biosynthetic process
24,19,Purine containing compound biosynthetic process
24,20,Nucleotide metabolic process
24,21,Nucleoside phosphate biosynthetic process
24,22,Response to oxygen levels
24,23,Response to copper ion
24,24,NADH dehydrogenase complex assembly
24,25,Mitochondrial respiratory chain complex assembly
24,26,Response to hyperoxia
24,27,Response to metal ion
24,28,Mitochondrial electron transport cytochrome c to oxygen
24,29,Response to oxidative stress
24,30,Response to increased oxygen levels
24,31,Mitochondrion organization
24,32,Protein refolding
25,1,B cell receptor signaling pathway
25,2,Lymphocyte differentiation
25,3,B cell activation
25,4,Humoral immune response
25,5,Antigen receptor mediated signaling pathway
25,6,B cell proliferation
25,7,Immune response regulating cell surface receptor signaling pathway
25,8,Regulation of b cell activation
25,9,Leukocyte proliferation
25,10,Adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
25,11,Positive regulation of cell activation
25,12,T cell differentiation
25,13,B cell differentiation
25,14,Regulation of t cell activation
25,15,Positive regulation of leukocyte cell cell adhesion
25,16,Positive regulation of b cell proliferation
25,17,Regulation of hemopoiesis
25,18,B cell mediated immunity
25,19,Positive regulation of cell cell adhesion
25,20,Homeostasis of number of cells
25,21,Lymphocyte mediated immunity
25,22,Regulation of b cell proliferation
25,23,Dendritic cell chemotaxis
25,24,Leukocyte cell cell adhesion
25,25,Positive regulation of leukocyte proliferation
25,26,Positive regulation of b cell activation
25,27,T cell differentiation in thymus
25,28,Myeloid cell differentiation
25,29,Dendritic cell migration
25,30,Leukocyte mediated immunity
25,31,Regulation of leukocyte apoptotic process
25,32,Antigen processing and presentation of peptide or polysaccharide antigen via mhc class ii
25,33,Regulation of chemotaxis
25,34,Regulation of adaptive immune response
25,35,Regulation of lymphocyte differentiation
25,36,Response to tumor necrosis factor
25,37,Leukocyte apoptotic process
25,38,Regulation of humoral immune response
25,39,Cd4 positive alpha beta t cell activation
25,40,Humoral immune response mediated by circulating immunoglobulin
