cluster,pathway,go_min_level,go_max_level,selected_gene_count,mapped_selected_gene_count,background_size,pathway_size,overlap_count,overlap_genes,gene_ratio,p_value,adjusted_p_value,significant_fdr_0_05
15,GOBP_PLASMA_CELL_DIFFERENTIATION,8,11,29,29,18000,11,1,LGALS1,0.034482758620689655,0.017584993650014424,0.6715915957218743,FALSE
15,GOBP_PROTEIN_IMPORT,6,8,29,29,18000,11,1,PRF1,0.034482758620689655,0.017584993650014424,0.6715915957218743,FALSE
15,GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN,7,7,29,29,18000,11,1,CD3E,0.034482758620689655,0.017584993650014424,0.6715915957218743,FALSE
15,GOBP_REGULATION_OF_OSTEOCLAST_DEVELOPMENT,6,8,29,29,18000,11,1,TYROBP,0.034482758620689655,0.017584993650014424,0.6715915957218743,FALSE
15,GOBP_RESPONSE_TO_PHORBOL_13_ACETATE_12_MYRISTATE,6,6,29,29,18000,11,1,FOS,0.034482758620689655,0.017584993650014424,0.6715915957218743,FALSE
15,GOBP_TRANSFERRIN_TRANSPORT,6,10,29,29,18000,11,1,B2M,0.034482758620689655,0.017584993650014424,0.6715915957218743,FALSE
15,GOBP_RESPONSE_TO_ORGANOPHOSPHORUS,5,5,29,29,18000,129,2,DUSP1;FOS,0.06896551724137931,0.01823529720064149,0.6913440413148315,FALSE
15,GOBP_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,8,11,29,29,18000,130,2,TMSB4X;COTL1,0.06896551724137931,0.018501904702997927,0.6914058468008402,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,8,9,29,29,18000,132,2,B2M;VIM,0.06896551724137931,0.01904009640265227,0.6914058468008402,FALSE
15,GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,7,9,29,29,18000,132,2,FOS;TYROBP,0.06896551724137931,0.01904009640265227,0.6914058468008402,FALSE
15,GOBP_DEFENSE_RESPONSE_TO_TUMOR_CELL,5,5,29,29,18000,12,1,PRF1,0.034482758620689655,0.019168741228209663,0.6914058468008402,FALSE
15,GOBP_OSTEOCLAST_PROLIFERATION,5,5,29,29,18000,12,1,JUNB,0.034482758620689655,0.019168741228209663,0.6914058468008402,FALSE
15,GOBP_POSITIVE_REGULATION_OF_TOLERANCE_INDUCTION,6,6,29,29,18000,12,1,CD3E,0.034482758620689655,0.019168741228209663,0.6914058468008402,FALSE
15,GOBP_TYPE_II_HYPERSENSITIVITY,6,9,29,29,18000,12,1,FCGR3A,0.034482758620689655,0.019168741228209663,0.6914058468008402,FALSE
15,GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,6,9,29,29,18000,134,2,B2M;GNLY,0.06896551724137931,0.01958488609233042,0.6921145377567259,FALSE
15,GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION,7,7,29,29,18000,134,2,ACTB;DUSP1,0.06896551724137931,0.01958488609233042,0.6921145377567259,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,4,4,29,29,18000,359,3,JUN;GZMA;DUSP1,0.10344827586206896,0.019588147295001676,0.6921145377567259,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,7,8,29,29,18000,136,2,GZMA;DUSP1,0.06896551724137931,0.020136228826828008,0.7044158323371263,FALSE
15,GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE,5,5,29,29,18000,138,2,HBB;HBA2,0.06896551724137931,0.0206940798644408,0.7044158323371263,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_FERROPTOSIS,7,7,29,29,18000,13,1,FTH1,0.034482758620689655,0.020750023555560326,0.7044158323371263,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION,5,10,29,29,18000,13,1,TYROBP,0.034482758620689655,0.020750023555560326,0.7044158323371263,FALSE
15,GOBP_NEGATIVE_T_CELL_SELECTION,4,4,29,29,18000,13,1,CD3E,0.034482758620689655,0.020750023555560326,0.7044158323371263,FALSE
15,GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION,5,9,29,29,18000,13,1,TYROBP,0.034482758620689655,0.020750023555560326,0.7044158323371263,FALSE
15,GOBP_T_CELL_MEDIATED_IMMUNITY,6,6,29,29,18000,139,2,B2M;PRF1,0.06896551724137931,0.020975432070587233,0.7074441180170785,FALSE
15,GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION,7,9,29,29,18000,140,2,LGALS1;JUNB,0.06896551724137931,0.021258394666192167,0.712361947717433,FALSE
15,GOBP_PLATELET_ACTIVATION,4,4,29,29,18000,142,2,HBB;ACTB,0.06896551724137931,0.021829128895062836,0.7159013423679246,FALSE
15,GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,5,5,29,29,18000,376,3,B2M;FOS;VIM,0.10344827586206896,0.02210710446845937,0.7159013423679246,FALSE
15,GOBP_EYELID_DEVELOPMENT_IN_CAMERA_TYPE_EYE,4,4,29,29,18000,14,1,JUN,0.034482758620689655,0.022328844332615283,0.7159013423679246,FALSE
15,GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,6,6,29,29,18000,14,1,JUN,0.034482758620689655,0.022328844332615283,0.7159013423679246,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION,7,7,29,29,18000,14,1,TMSB4X,0.034482758620689655,0.022328844332615283,0.7159013423679246,FALSE
15,GOBP_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION,8,9,29,29,18000,14,1,FCGR3A,0.034482758620689655,0.022328844332615283,0.7159013423679246,FALSE
15,GOBP_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL,7,8,29,29,18000,14,1,TYROBP,0.034482758620689655,0.022328844332615283,0.7159013423679246,FALSE
15,GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,6,6,29,29,18000,149,2,DUSP1;FOS,0.06896551724137931,0.02387661628009708,0.7231613582659338,FALSE
15,GOBP_ADHERENS_JUNCTION_ASSEMBLY,8,8,29,29,18000,15,1,ACTB,0.034482758620689655,0.023905207254574345,0.7231613582659338,FALSE
15,GOBP_LENS_FIBER_CELL_DEVELOPMENT,6,6,29,29,18000,15,1,VIM,0.034482758620689655,0.023905207254574345,0.7231613582659338,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_CELL_FATE_COMMITMENT,6,7,29,29,18000,15,1,LGALS1,0.034482758620689655,0.023905207254574345,0.7231613582659338,FALSE
15,GOBP_POSITIVE_REGULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST,5,6,29,29,18000,15,1,LGALS1,0.034482758620689655,0.023905207254574345,0.7231613582659338,FALSE
15,GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS,7,10,29,29,18000,15,1,TMSB4X,0.034482758620689655,0.023905207254574345,0.7231613582659338,FALSE
15,GOBP_POSITIVE_THYMIC_T_CELL_SELECTION,5,5,29,29,18000,15,1,CD3E,0.034482758620689655,0.023905207254574345,0.7231613582659338,FALSE
15,GOBP_REGULATION_OF_T_HELPER_17_CELL_LINEAGE_COMMITMENT,6,15,29,29,18000,15,1,LGALS1,0.034482758620689655,0.023905207254574345,0.7231613582659338,FALSE
15,GOBP_RESPONSE_TO_PARATHYROID_HORMONE,5,6,29,29,18000,15,1,FOS,0.034482758620689655,0.023905207254574345,0.7231613582659338,FALSE
15,GOBP_REGULATION_OF_BINDING,4,4,29,29,18000,151,2,JUN;GZMA,0.06896551724137931,0.024475694636879562,0.7231613582659338,FALSE
15,GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY,7,11,29,29,18000,152,2,CD3E;CD247,0.06896551724137931,0.024777553691060265,0.7231613582659338,FALSE
15,GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH,6,9,29,29,18000,153,2,TMSB4X;COTL1,0.06896551724137931,0.0250809521429959,0.7231613582659338,FALSE
15,GOBP_RESPONSE_TO_CORTICOSTEROID,6,7,29,29,18000,153,2,DUSP1;FOS,0.06896551724137931,0.0250809521429959,0.7231613582659338,FALSE
15,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB,5,5,29,29,18000,16,1,B2M,0.034482758620689655,0.025479116011294933,0.7231613582659338,FALSE
15,GOBP_APICAL_PROTEIN_LOCALIZATION,6,6,29,29,18000,16,1,ACTB,0.034482758620689655,0.025479116011294933,0.7231613582659338,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE,9,9,29,29,18000,16,1,LGALS1,0.034482758620689655,0.025479116011294933,0.7231613582659338,FALSE
15,GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX,8,8,29,29,18000,16,1,B2M,0.034482758620689655,0.025479116011294933,0.7231613582659338,FALSE
15,GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,8,10,29,29,18000,16,1,TMSB4X,0.034482758620689655,0.025479116011294933,0.7231613582659338,FALSE
15,GOBP_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION,7,9,29,29,18000,16,1,LGALS1,0.034482758620689655,0.025479116011294933,0.7231613582659338,FALSE
15,GOBP_RESPONSE_TO_CORTICOSTERONE,6,9,29,29,18000,16,1,FOS,0.034482758620689655,0.025479116011294933,0.7231613582659338,FALSE
15,GOBP_T_CELL_TOLERANCE_INDUCTION,4,4,29,29,18000,16,1,CD3E,0.034482758620689655,0.025479116011294933,0.7231613582659338,FALSE
15,GOBP_ACTIN_FILAMENT_POLYMERIZATION,8,8,29,29,18000,157,2,TMSB4X;COTL1,0.06896551724137931,0.026309832627940084,0.7386663279433556,FALSE
15,GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,7,7,29,29,18000,157,2,B2M;TYROBP,0.06896551724137931,0.026309832627940084,0.7386663279433556,FALSE
15,GOBP_NATURAL_KILLER_CELL_PROLIFERATION,6,7,29,29,18000,17,1,FCGR3A,0.034482758620689655,0.027050574287299733,0.7513405499905605,FALSE
15,GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION,7,7,29,29,18000,17,1,TMSB4X,0.034482758620689655,0.027050574287299733,0.7513405499905605,FALSE
15,GOBP_FOREBRAIN_DEVELOPMENT,4,4,29,29,18000,414,3,B2M;FOS;TYROBP,0.10344827586206896,0.028355341980120748,0.7702079194129976,FALSE
15,GOBP_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN,5,5,29,29,18000,18,1,CD3E,0.034482758620689655,0.028619585761784472,0.7702079194129976,FALSE
15,GOBP_FERROPTOSIS,5,5,29,29,18000,18,1,FTH1,0.034482758620689655,0.028619585761784472,0.7702079194129976,FALSE
15,GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION,5,5,29,29,18000,18,1,PRF1,0.034482758620689655,0.028619585761784472,0.7702079194129976,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION,9,10,29,29,18000,18,1,TYROBP,0.034482758620689655,0.028619585761784472,0.7702079194129976,FALSE
15,GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION,6,6,29,29,18000,18,1,JUN,0.034482758620689655,0.028619585761784472,0.7702079194129976,FALSE
15,GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,7,8,29,29,18000,166,2,NKG7;LGALS1,0.06896551724137931,0.029162788621882787,0.7807810520724701,FALSE
15,GOBP_BONE_CELL_DEVELOPMENT,5,5,29,29,18000,19,1,TYROBP,0.034482758620689655,0.030186154108626906,0.7958725098487723,FALSE
15,GOBP_CATECHOLAMINE_UPTAKE,8,8,29,29,18000,19,1,ACTB,0.034482758620689655,0.030186154108626906,0.7958725098487723,FALSE
15,GOBP_POSITIVE_REGULATION_OF_CELLULAR_SENESCENCE,7,7,29,29,18000,19,1,B2M,0.034482758620689655,0.030186154108626906,0.7958725098487723,FALSE
15,GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,7,7,29,29,18000,173,2,CD3E;FCGR3A,0.06896551724137931,0.0314640075425675,0.8085159056204989,FALSE
15,GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,5,7,29,29,18000,20,1,TYROBP,0.034482758620689655,0.0317502829963886,0.8085159056204989,FALSE
15,GOBP_POSTSYNAPTIC_ACTIN_CYTOSKELETON_ORGANIZATION,5,8,29,29,18000,20,1,ACTB,0.034482758620689655,0.0317502829963886,0.8085159056204989,FALSE
15,GOBP_REGULATION_OF_TOLERANCE_INDUCTION,5,5,29,29,18000,20,1,CD3E,0.034482758620689655,0.0317502829963886,0.8085159056204989,FALSE
15,GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION,5,5,29,29,18000,20,1,JUNB,0.034482758620689655,0.0317502829963886,0.8085159056204989,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,5,5,29,29,18000,177,2,GZMA;DUSP1,0.06896551724137931,0.032810543223147165,0.8085159056204989,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,7,8,29,29,18000,177,2,LGALS1;TYROBP,0.06896551724137931,0.032810543223147165,0.8085159056204989,FALSE
15,GOBP_SENSORY_SYSTEM_DEVELOPMENT,5,5,29,29,18000,439,3,JUN;FOS;VIM,0.10344827586206896,0.03293123410008091,0.8085159056204989,FALSE
15,GOBP_HYPERSENSITIVITY,6,8,29,29,18000,21,1,FCGR3A,0.034482758620689655,0.03331197608833014,0.8085159056204989,FALSE
15,GOBP_LABYRINTHINE_LAYER_BLOOD_VESSEL_DEVELOPMENT,6,6,29,29,18000,21,1,JUNB,0.034482758620689655,0.03331197608833014,0.8085159056204989,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE,6,7,29,29,18000,21,1,DUSP1,0.034482758620689655,0.03331197608833014,0.8085159056204989,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,7,14,29,29,18000,21,1,LGALS1,0.034482758620689655,0.03331197608833014,0.8085159056204989,FALSE
15,GOBP_NEUTROPHIL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,6,8,29,29,18000,21,1,TYROBP,0.034482758620689655,0.03331197608833014,0.8085159056204989,FALSE
15,GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX,7,7,29,29,18000,21,1,B2M,0.034482758620689655,0.03331197608833014,0.8085159056204989,FALSE
15,GOBP_REGULATION_OF_ATP_BIOSYNTHETIC_PROCESS,9,11,29,29,18000,21,1,TMSB4X,0.034482758620689655,0.03331197608833014,0.8085159056204989,FALSE
15,GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL,6,6,29,29,18000,21,1,LGALS1,0.034482758620689655,0.03331197608833014,0.8085159056204989,FALSE
15,GOBP_RESPONSE_TO_MURAMYL_DIPEPTIDE,6,7,29,29,18000,21,1,VIM,0.034482758620689655,0.03331197608833014,0.8085159056204989,FALSE
15,GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION,8,9,29,29,18000,22,1,CD3E,0.034482758620689655,0.03487123704241202,0.8232782054467638,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,9,13,29,29,18000,22,1,DUSP1,0.034482758620689655,0.03487123704241202,0.8232782054467638,FALSE
15,GOBP_PEPTIDYL_TYROSINE_DEPHOSPHORYLATION,7,8,29,29,18000,22,1,DUSP1,0.034482758620689655,0.03487123704241202,0.8232782054467638,FALSE
15,GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN,7,7,29,29,18000,22,1,CD3E,0.034482758620689655,0.03487123704241202,0.8232782054467638,FALSE
15,GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,8,8,29,29,18000,22,1,TYROBP,0.034482758620689655,0.03487123704241202,0.8232782054467638,FALSE
15,GOBP_REGULATION_OF_SUPEROXIDE_ANION_GENERATION,8,8,29,29,18000,22,1,TYROBP,0.034482758620689655,0.03487123704241202,0.8232782054467638,FALSE
15,GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,5,8,29,29,18000,184,2,B2M;GNLY,0.06896551724137931,0.035221020183137046,0.8249145227404742,FALSE
15,GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE,6,7,29,29,18000,451,3,NKG7;TMSB4X;LGALS1,0.10344827586206896,0.03525818714832215,0.8249145227404742,FALSE
15,GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION,7,7,29,29,18000,187,2,TMSB4X;COTL1,0.06896551724137931,0.036274783124621006,0.8335127446771867,FALSE
15,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB,4,4,29,29,18000,23,1,B2M,0.034482758620689655,0.036428069511305616,0.8335127446771867,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,7,9,29,29,18000,23,1,DUSP1,0.034482758620689655,0.036428069511305616,0.8335127446771867,FALSE
15,GOBP_NOREPINEPHRINE_TRANSPORT,7,8,29,29,18000,23,1,ACTB,0.034482758620689655,0.036428069511305616,0.8335127446771867,FALSE
15,GOBP_RESPONSE_TO_LECTIN,4,4,29,29,18000,23,1,TYROBP,0.034482758620689655,0.036428069511305616,0.8335127446771867,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,7,7,29,29,18000,190,2,B2M;VIM,0.06896551724137931,0.03734077216585897,0.8381306278494917,FALSE
15,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN,5,5,29,29,18000,24,1,B2M,0.034482758620689655,0.03798247714239944,0.8381306278494917,FALSE
15,GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION,10,11,29,29,18000,24,1,CD3E,0.034482758620689655,0.03798247714239944,0.8381306278494917,FALSE
15,GOBP_POSITIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,6,7,29,29,18000,24,1,TYROBP,0.034482758620689655,0.03798247714239944,0.8381306278494917,FALSE
15,GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS,6,9,29,29,18000,24,1,TMSB4X,0.034482758620689655,0.03798247714239944,0.8381306278494917,FALSE
15,GOBP_REGULATION_OF_SPINDLE_CHECKPOINT,8,9,29,29,18000,24,1,DUSP1,0.034482758620689655,0.03798247714239944,0.8381306278494917,FALSE
15,GOBP_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS,7,8,29,29,18000,24,1,ACTB,0.034482758620689655,0.03798247714239944,0.8381306278494917,FALSE
15,GOBP_THYMIC_T_CELL_SELECTION,4,4,29,29,18000,24,1,CD3E,0.034482758620689655,0.03798247714239944,0.8381306278494917,FALSE
15,GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,7,7,29,29,18000,467,3,ACTB;TMSB4X;DUSP1,0.10344827586206896,0.038491687580407094,0.8381306278494917,FALSE
15,GOBP_DECIDUALIZATION,4,5,29,29,18000,25,1,JUNB,0.034482758620689655,0.03953446357780621,0.8381306278494917,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION,11,13,29,29,18000,25,1,LGALS1,0.034482758620689655,0.03953446357780621,0.8381306278494917,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION,7,11,29,29,18000,25,1,TYROBP,0.034482758620689655,0.03953446357780621,0.8381306278494917,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS,10,10,29,29,18000,25,1,TSC22D3,0.034482758620689655,0.03953446357780621,0.8381306278494917,FALSE
15,GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE,6,6,29,29,18000,25,1,LGALS1,0.034482758620689655,0.03953446357780621,0.8381306278494917,FALSE
15,GOBP_POSTSYNAPTIC_CYTOSKELETON_ORGANIZATION,7,7,29,29,18000,25,1,ACTB,0.034482758620689655,0.03953446357780621,0.8381306278494917,FALSE
15,GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,7,9,29,29,18000,25,1,TMSB4X,0.034482758620689655,0.03953446357780621,0.8381306278494917,FALSE
15,GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS,4,4,29,29,18000,25,1,FOS,0.034482758620689655,0.03953446357780621,0.8381306278494917,FALSE
15,GOBP_SKELETAL_MUSCLE_CELL_PROLIFERATION,6,6,29,29,18000,25,1,FOS,0.034482758620689655,0.03953446357780621,0.8381306278494917,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION,7,7,29,29,18000,26,1,TMSB4X,0.034482758620689655,0.04108403245437042,0.863929006348178,FALSE
15,GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,6,6,29,29,18000,26,1,VIM,0.034482758620689655,0.04108403245437042,0.863929006348178,FALSE
15,GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,7,7,29,29,18000,202,2,B2M;KLRB1,0.06896551724137931,0.041724331745809216,0.870346100753948,FALSE
15,GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION,7,7,29,29,18000,202,2,TMSB4X;COTL1,0.06896551724137931,0.041724331745809216,0.870346100753948,FALSE
15,GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION,7,11,29,29,18000,27,1,CD3E,0.034482758620689655,0.04263118740367633,0.8821768421302585,FALSE
15,GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION,7,7,29,29,18000,27,1,ACTB,0.034482758620689655,0.04263118740367633,0.8821768421302585,FALSE
15,GOBP_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,8,8,29,29,18000,206,2,ACTB;TMSB4X,0.06896551724137931,0.04322705916184553,0.8909577193913717,FALSE
15,GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST,5,5,29,29,18000,28,1,LGALS1,0.034482758620689655,0.04417593205205406,0.8928007434955983,FALSE
15,GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_IRON_ION_HOMEOSTASIS,5,6,29,29,18000,28,1,B2M,0.034482758620689655,0.04417593205205406,0.8928007434955983,FALSE
15,GOBP_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY,7,10,29,29,18000,28,1,TMSB4X,0.034482758620689655,0.04417593205205406,0.8928007434955983,FALSE
15,GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION,8,12,29,29,18000,28,1,B2M,0.034482758620689655,0.04417593205205406,0.8928007434955983,FALSE
15,GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,5,5,29,29,18000,28,1,GZMA,0.034482758620689655,0.04417593205205406,0.8928007434955983,FALSE
15,GOBP_PROTEIN_HOMOOLIGOMERIZATION,8,8,29,29,18000,209,2,B2M;PRF1,0.06896551724137931,0.04436741630995728,0.8931951950151864,FALSE
15,GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS,6,7,29,29,18000,498,3,ACTB;GZMA;DUSP1,0.10344827586206896,0.04517829274619909,0.9028923744750352,FALSE
15,GOBP_PROTEIN_REFOLDING,4,4,29,29,18000,29,1,B2M,0.034482758620689655,0.04571827002058804,0.9028923744750352,FALSE
15,GOBP_REGULATION_OF_NUCLEOTIDE_EXCISION_REPAIR,7,9,29,29,18000,29,1,ACTB,0.034482758620689655,0.04571827002058804,0.9028923744750352,FALSE
15,GOBP_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING,6,6,29,29,18000,29,1,ACTB,0.034482758620689655,0.04571827002058804,0.9028923744750352,FALSE
15,GOBP_T_HELPER_CELL_LINEAGE_COMMITMENT,8,8,29,29,18000,29,1,LGALS1,0.034482758620689655,0.04571827002058804,0.9028923744750352,FALSE
15,GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,6,10,29,29,18000,214,2,CD3E;CD247,0.06896551724137931,0.0462929885144009,0.9107794785749934,FALSE
15,GOBP_REGULATION_OF_CHEMOTAXIS,5,6,29,29,18000,215,2,TMSB4X;DUSP1,0.06896551724137931,0.04668180724601193,0.9124874214910368,FALSE
15,GOBP_MEMBRANE_RAFT_ORGANIZATION,6,6,29,29,18000,30,1,CD2,0.034482758620689655,0.047258204925123004,0.9124874214910368,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,10,12,29,29,18000,30,1,LGALS1,0.034482758620689655,0.047258204925123004,0.9124874214910368,FALSE
15,GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE,5,5,29,29,18000,30,1,TYROBP,0.034482758620689655,0.047258204925123004,0.9124874214910368,FALSE
15,GOBP_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,5,6,29,29,18000,30,1,TYROBP,0.034482758620689655,0.047258204925123004,0.9124874214910368,FALSE
15,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN,4,4,29,29,18000,31,1,B2M,0.034482758620689655,0.04879574037627332,0.9317833658616309,FALSE
15,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II,6,6,29,29,18000,31,1,B2M,0.034482758620689655,0.04879574037627332,0.9317833658616309,FALSE
15,GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,8,9,29,29,18000,31,1,DUSP1,0.034482758620689655,0.04879574037627332,0.9317833658616309,FALSE
15,GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,5,7,29,29,18000,32,1,FCGR3A,0.034482758620689655,0.05033087997942831,0.9403546424933475,FALSE
15,GOBP_LEUKOCYTE_TETHERING_OR_ROLLING,7,7,29,29,18000,32,1,SELL,0.034482758620689655,0.05033087997942831,0.9403546424933475,FALSE
15,GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION,5,6,29,29,18000,32,1,CD2,0.034482758620689655,0.05033087997942831,0.9403546424933475,FALSE
15,GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS,7,9,29,29,18000,32,1,DUSP1,0.034482758620689655,0.05033087997942831,0.9403546424933475,FALSE
15,GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS,7,7,29,29,18000,32,1,TYROBP,0.034482758620689655,0.05033087997942831,0.9403546424933475,FALSE
15,GOBP_RESPONSE_TO_IRON_ION,6,6,29,29,18000,32,1,B2M,0.034482758620689655,0.05033087997942831,0.9403546424933475,FALSE
15,GOBP_RESPONSE_TO_KETONE,5,5,29,29,18000,226,2,DUSP1;FOS,0.06896551724137931,0.051038572247728,0.9501589399810008,FALSE
