leiden_0_4,marker_direction,marker_rank,gene,scores,logfoldchanges,pvals_adj,pct_nz_group,pct_nz_reference
6,down,20,IL32,-35.026688,-1.3388453,9.978178732687766e-268,0.403473893481218,0.525739334756629
6,down,21,CD52,-34.643986,-1.0522909,5.981531466940344e-262,0.4899026891283876,0.591609924329514
6,down,22,NKG7,-32.43313,-0.39200535,9.140011264470118e-230,0.9036308464999476,0.8977185158983817
6,down,23,TYMS,-31.390871,-3.6876504,2.4506571062271565e-215,0.0183111855184681,0.1228413699010851
6,down,24,MKI67,-30.963612,-4.114147,1.4681261475721984e-209,0.0113006173485403,0.1101896183630414
6,down,25,IFI6,-30.945822,-1.4875505,2.5366517288350514e-209,0.1366537616406822,0.2731654012809661
6,down,26,CALR,-30.861963,-0.89561886,3.35160964211005e-208,0.4738934812179554,0.5765516239467401
6,down,27,HMGN2,-29.284468,-0.9041298,1.2980044347680222e-187,0.4345505911897039,0.5152067358102048
6,down,28,GZMK,-28.508297,-1.7080733,7.083965079107395e-178,0.0820341111227372,0.1963611212875352
6,down,29,CENPM,-28.411104,-3.5147362,1.1086858754002691e-176,0.0134979596107565,0.1006613272022132
6,down,30,TK1,-28.28542,-4.2641068,3.840646062390258e-175,0.0072198388615674,0.089989767430109
6,down,31,CD82,-27.40383,-2.437975,1.7573045041053717e-164,0.0298210735586481,0.1206401040942912
6,down,32,KLRC3,-27.24094,-1.5764196,1.5091154446677835e-162,0.0711520351574762,0.1794363243598327
6,down,33,LTB,-27.102488,-1.4847199,6.5042445206164694e-161,0.1450245893062676,0.2530192397579555
6,down,34,HELLS,-26.904339,-2.5872815,1.3664016942317336e-158,0.030448885633567,0.1180914362232974
6,down,35,NUSAP1,-26.531694,-3.654474,2.8614438960623878e-154,0.0092079104321439,0.0848482168799504
6,down,36,CENPF,-26.179548,-3.5054677,3.0494686981123323e-150,0.0103588992361619,0.0849998105079649
6,down,37,AHNAK,-26.109041,-0.9131557,1.9188635135818497e-149,0.364340274144606,0.4472012026427822
6,down,38,ITGAD,-25.881626,-3.4599814,7.055220680802856e-147,0.0089986397405043,0.0816521178893113
6,down,39,ASF1B,-25.862053,-3.7433908,1.1677568933716714e-146,0.0095218164696034,0.0818100279184931
6,down,40,B2M,-25.77191,-0.17165846,1.18549764997273e-145,0.9931987025217118,0.9906485680718554
6,down,41,CDK1,-25.558699,-4.497429,2.8081906055781613e-143,0.0054410379826305,0.0736966106191336
6,down,42,TOP2A,-25.5099,-3.433023,9.750502203724218e-143,0.0115098880401799,0.0835375636377417
6,down,43,IFI44L,-25.498125,-2.407077,1.3088299937376297e-142,0.0301349795961075,0.1110581235235412
6,down,44,CAPG,-25.420103,-1.597954,9.509139540546256e-142,0.083289735272575,0.178463598580073
6,down,45,PCLAF,-25.38071,-2.9390137,2.582275453334933e-141,0.0151721251438736,0.0890328326532674
6,down,46,NCF1,-25.368338,-2.5619228,3.514355736666599e-141,0.0185204562101077,0.0948218143230712
6,down,47,TPX2,-25.317625,-3.566716,1.2691369732291629e-140,0.0107774406194412,0.0813931454414532
6,down,48,CCND2,-25.217596,-1.153846,1.5759477116150635e-139,0.2177461546510411,0.3128387170125949
6,down,49,CXCR3,-25.210968,-2.1438925,1.851782321965238e-139,0.0273098252589724,0.1078178097247312
6,down,50,H1-5,-24.936405,-3.1779826,1.7904194193875207e-136,0.0236475881552788,0.0984695359971702
7,up,1,GSTA1,262.82812,9.352431,0.0,0.3717854518736223,0.0011575214264604
7,up,2,MT1H,220.41896,8.335549,0.0,0.4026451138868479,0.0028168407053492
7,up,3,MT1G,215.27148,8.651471,0.0,0.7421013960323292,0.0129636242734705
7,up,4,FXYD2,203.02399,8.071293,0.0,0.5966201322556943,0.0091493448921288
7,up,5,RBP5,132.90666,7.0452256,0.0,0.242468772961058,0.0034233080484681
7,up,6,PDZK1IP1,125.48793,6.401236,0.0,0.3071271124173402,0.006594177913506
7,up,7,DPYS,104.74688,7.6777782,0.0,0.0764144011756061,0.0003971283617377
7,up,8,GPX3,103.64931,5.637532,0.0,0.4812637766348273,0.0249821446162939
7,up,9,ADIRF,98.82151,5.9467916,0.0,0.2020573108008817,0.0046208501625455
7,up,10,HSPA1A,80.703316,6.160091,0.0,0.9066862601028656,0.1625517190424588
7,up,11,SLC6A13,79.80789,6.4374685,0.0,0.0874357090374724,0.0012252487439661
7,up,12,HSPA6,75.900536,5.245743,0.0,0.5510653930933137,0.0610192345581716
7,up,13,CRYAB,70.29223,4.8070397,0.0,0.2314474650991917,0.0124310412767215
7,up,14,HSPA1B,69.43379,4.6075506,0.0,0.7200587803085966,0.1155643532656881
7,up,15,TMEM176A,69.40776,5.163634,0.0,0.1542983100661278,0.0056459954684267
7,up,16,MT-ATP8,67.33138,6.4938984,0.0,0.9279941219691404,0.3192665747217023
7,up,17,LGALS2,66.04321,4.794032,0.0,0.1734019103600294,0.0078933110038419
7,up,18,MT-ND3,62.72907,5.640226,0.0,1.0,0.6310092601714117
7,up,19,MT-CO3,61.636913,4.3527446,0.0,1.0,0.7035021180179293
7,up,20,MT-CYB,61.383846,4.412268,0.0,1.0,0.6727446803270614
7,up,21,GPD1,60.313545,5.5037365,0.0,0.0661278471711976,0.0012960545759038
7,up,22,RHOB,59.25537,4.3317747,0.0,0.7443056576047025,0.1910895478278002
7,up,23,MT-CO2,58.868664,4.0495405,0.0,1.0,0.7099546842675598
7,up,24,MT-ND4L,58.766502,4.9887133,0.0,0.9867744305657604,0.488972761304305
7,up,25,MT-ND4,58.213444,4.0535555,0.0,1.0,0.6679606688996158
7,up,26,MT-ND2,57.929047,4.0789886,0.0,0.9992652461425422,0.6150348487833711
7,up,27,MT-ND1,55.257126,3.823081,0.0,1.0,0.6045648211998818
7,up,28,APOE,53.541588,4.0318365,0.0,0.3997060984570169,0.0605112796768791
7,up,29,MT-ATP6,49.481815,3.572392,0.0,1.0,0.6756138557777559
7,up,30,DNAJB1,48.67209,3.8423038,0.0,0.8236590742101396,0.3176534331592947
7,up,31,TMEM176B,45.006668,3.9833977,0.0,0.1344599559147685,0.0099589941877647
7,up,32,MT-ND5,44.735588,3.233185,0.0,0.9919177075679648,0.5877653679440449
7,up,33,PCSK1N,44.633842,4.3243823,0.0,0.0852314474650992,0.0041436804255738
7,up,34,MT-CO1,43.11917,3.2841792,0.0,1.0,0.7168043788789282
7,up,35,MT1F,41.815403,3.337211,0.0,0.328434974283615,0.0618258053393754
7,up,36,ENSG00000254802.1,41.400963,4.056915,0.0,0.1227038941954445,0.0097773618362722
7,up,37,HPN,40.05646,4.827591,0.0,0.0462894930198383,0.001508472071717
7,up,38,TMEM139,36.806473,5.150247,7.460179043426594e-295,0.0257163850110213,0.000529504482317
7,up,39,MT1X,36.68653,2.8868554,5.987601711418109e-293,0.4349742836149889,0.1272842577086001
7,up,40,MT1E,36.317204,3.1343539,4.2241688852176094e-287,0.2123438648052902,0.033654319771451
7,up,41,FTL,34.257797,1.789556,1.5896504383901748e-255,0.9948567229977956,0.8764284306964831
7,up,42,HSPB1,33.495556,2.6444073,2.6020036743187702e-244,0.553269654665687,0.2346659196138311
7,up,43,IFNG,31.714378,2.6529024,4.2800623077412814e-219,0.4856722997795738,0.1802100778248448
7,up,44,COX7A1,29.507126,4.5021443,9.925591357772624e-190,0.0345334313005143,0.0015577283026302
7,up,45,PROC,28.85035,5.3227954,2.0899938708361073e-181,0.0161645848640705,0.0003417151019603
7,up,46,CEBPD,27.86685,2.3021224,2.692863799259451e-169,0.5260837619397501,0.2527491133878435
7,up,47,RPS4Y1,27.166393,2.1306493,6.357762963673935e-161,0.6017634092578986,0.2693576987488917
7,up,48,KLF2,26.147713,2.0479567,3.8049924299289503e-149,0.6943423952975754,0.4238098463205595
7,up,49,HSPE1,25.013384,1.866893,1.4573857584456403e-136,0.6054371785451874,0.3811108511476702
7,up,50,RPS26,24.967764,1.9795269,4.4183186197103324e-136,0.9889786921381336,0.7146894394640922
7,down,1,MALAT1,-37.92966,-0.93717116,0.0,1.0,0.9108154369027682
7,down,2,TMSB4X,-33.294292,-0.73872405,2.1227337131083156e-241,1.0,0.9714437001280662
7,down,3,IL2RB,-32.229824,-4.056152,2.998221911294419e-226,0.1190301249081557,0.55778371589006
7,down,4,NEAT1,-28.340986,-2.7686384,4.412165886016649e-175,0.2571638501102131,0.6309199832528815
7,down,5,IRF1,-27.055103,-2.7039943,1.2793664486413924e-159,0.2123438648052902,0.5799213131711162
7,down,6,MCL1,-26.595728,-3.1273522,2.8701850484872513e-154,0.1410727406318883,0.5015977489902472
7,down,7,ZFP36,-26.555447,-2.3810632,8.229374480060718e-154,0.4070536370315944,0.7087232784947296
7,down,8,CXCR4,-26.091228,-2.884138,1.6375565122458154e-148,0.2064658339456282,0.5503398679933011
7,down,9,CD44,-25.792812,-3.4805846,3.746141495391462e-145,0.0859662013225569,0.4411972958329229
7,down,10,HSPA5,-25.282616,-2.9641905,1.710893051152609e-139,0.144746509919177,0.4809624667520441
7,down,11,TNFAIP3,-25.105856,-3.306273,1.4550567026920027e-137,0.1094783247612049,0.4464553984829081
7,down,12,BHLHE40,-24.981522,-4.475577,3.1831131411967302e-136,0.041146216017634,0.3747475618165698
7,down,13,UTRN,-24.800266,-3.2105136,2.783036132842229e-134,0.1043350477590007,0.4411942173184908
7,down,14,MAP3K8,-24.664955,-3.4063702,7.826460243317616e-133,0.0793534166054371,0.4137492611565363
7,down,15,XIST,-24.548523,-8.391764,1.3387872979949982e-131,0.0022042615723732,0.3201962860801891
7,down,16,SYNE2,-24.394938,-3.17461,5.69245038591086e-130,0.118295371050698,0.4375184710865925
7,down,17,MACF1,-24.213537,-3.0702248,4.644103946998253e-128,0.1109478324761205,0.4373029750763471
7,down,18,AHNAK,-24.085093,-2.9923525,1.0234696155470627e-126,0.1249081557678177,0.4461136833809477
7,down,19,DDX3X,-23.620619,-3.2504926,6.573960422061505e-122,0.0815576781778104,0.3965434439956654
7,down,20,PIK3R1,-23.57474,-2.932042,1.892108897255073e-121,0.1138868479059515,0.4335317948970544
7,down,21,VIM,-23.325817,-2.1213875,6.468746856736742e-119,0.3879500367376928,0.6163555314747315
7,down,22,TRDC,-23.322956,-2.8597937,6.825097760896849e-119,0.1498897869213813,0.442096222047089
7,down,23,CD3E,-22.513475,-3.5943625,7.853715579775035e-111,0.0580455547391623,0.3521666584572948
7,down,24,REL,-22.294346,-2.6022532,1.0613902842050581e-108,0.138868479059515,0.4396826667323416
7,down,25,PPP2R5C,-22.148552,-2.4314108,2.693113648662521e-107,0.1734019103600294,0.4657084277411092
7,down,26,HMGB2,-21.671316,-2.8211005,9.448459641609005e-103,0.1219691403379867,0.4032607624864545
7,down,27,EML4,-21.551577,-3.6863303,1.2481826284766843e-101,0.0433504775900073,0.317748867106689
7,down,28,PRF1,-21.303535,-1.2678311,2.536543945696183e-99,0.6891991182953711,0.7897282287459364
7,down,29,CDC42SE1,-21.246288,-2.172817,8.394889528693003e-99,0.2013225569434239,0.4896377204216333
7,down,30,ZEB2,-21.07603,-2.3476534,3.069749893996878e-97,0.1734019103600294,0.4492783962171214
7,down,31,FOSB,-20.867521,-2.8973386,2.4292291380478306e-95,0.0955180014695077,0.3609558171608708
7,down,32,OGT,-20.842234,-4.052032,4.07447908621099e-95,0.0301249081557678,0.2881766574721702
7,down,33,NR4A2,-20.772274,-2.5878325,1.7137425906960356e-94,0.1337252020573108,0.405070928972515
7,down,34,H1-4,-20.648947,-4.9920516,2.19280736402679e-93,0.014695077149155,0.264241207762782
7,down,35,IKZF3,-20.52128,-3.176833,3.0218068719774742e-92,0.0668626010286554,0.3252542852920894
7,down,36,GNPTAB,-20.370377,-2.3557909,6.5874041968214e-91,0.144746509919177,0.4119267806127475
7,down,37,BPTF,-20.286556,-2.9602413,3.5585111537478733e-90,0.0749448934606906,0.33373867106689
7,down,38,ZFP36L2,-20.147987,-1.4337007,5.720095467935221e-89,0.5789860396767083,0.7566095704856665
7,down,39,ITGB1,-20.12524,-2.2847288,8.872438681952222e-89,0.1498897869213813,0.4192567234755197
7,down,40,HNRNPH1,-20.120167,-2.7653146,9.731111492716712e-89,0.0940484937545922,0.3488849620727022
7,down,41,JUND,-20.111155,-2.2410662,1.1556157240294803e-88,0.2226304188096987,0.4696797113584868
7,down,42,SYNE1,-19.797783,-2.6663454,5.9253615214524396e-86,0.1109478324761205,0.3599399073982859
7,down,43,RORA,-19.764294,-2.5490718,1.1403270447231025e-85,0.1102130786186627,0.3646531129937937
7,down,44,YPEL5,-19.693794,-2.348387,4.5557949711235114e-85,0.132990448199853,0.3934649295635898
7,down,45,TPM4,-19.491903,-2.4622457,2.381645546861242e-83,0.1094783247612049,0.3634340212786917
7,down,46,AKAP9,-19.358213,-2.6415727,3.1601376142692715e-82,0.0881704628949302,0.3362907595310807
7,down,47,B4GALT1,-19.16758,-2.9209611,1.2220778342352056e-80,0.0661278471711976,0.3061059255245789
7,down,48,KMT2C,-19.048721,-3.2431538,1.1811758035288238e-79,0.0499632623071271,0.2824229139986208
7,down,49,SYTL3,-18.962936,-2.1375046,6.005394937295312e-79,0.1660543717854518,0.413453723771057
7,down,50,FOSL2,-18.951225,-3.0828977,7.438163278503071e-79,0.0565760470242468,0.2891371539749778
8,up,1,CXCR6,173.9417,4.807388,0.0,0.3576596413966656,0.0258861351119195
8,up,2,GZMK,132.41374,3.8908374,0.0,0.683024011743735,0.1782533727451872
8,up,3,CEBPD,107.87254,3.1747117,0.0,0.657439446366782,0.2417355110908999
8,up,4,CD160,105.46711,3.0940962,0.0,0.6130858760616547,0.2054342883128694
8,up,5,CMC1,104.9658,3.1641762,0.0,0.8769004928174479,0.5250334748117831
8,up,6,KLRB1,92.82437,2.5835629,0.0,0.938659955960994,0.6558599868627154
8,up,7,MT-ND4,87.958046,2.6279492,0.0,0.946524064171123,0.6609980546713152
8,up,8,MT-ND2,85.24095,2.5819619,0.0,0.9372968438712383,0.6069804456571168
8,up,9,MT-ND3,84.577484,2.6960652,0.0,0.9380308273041836,0.6233483654186246
8,up,10,MT-CO3,82.70029,2.7615108,0.0,0.984271783579742,0.6963202971047446
8,up,11,XCL1,81.43765,2.4971702,0.0,0.5664255006815561,0.2119492446061341
8,up,12,BTG1,81.20053,1.5021406,0.0,0.9636153926811366,0.8588468243140822
8,up,13,MT-CYB,68.55545,2.3627348,0.0,0.9497745622313096,0.665807690364307
8,up,14,MT-CO1,68.3158,2.710815,0.0,0.9926601656705464,0.7097133798191096
8,up,15,MT-ATP6,68.27676,2.318037,0.0,0.9183181293907936,0.6696983477338184
8,up,16,MT-ND1,66.17167,2.0728443,0.0,0.8645276292335116,0.598434894649083
8,up,17,XCL2,65.01724,2.0216267,0.0,0.6135052951661948,0.3073619321914001
8,up,18,MALAT1,62.039036,1.5396409,0.0,0.9973786305966236,0.9085916578242637
8,up,19,SOCS1,59.999016,1.9185281,0.0,0.4326308063332285,0.2031857915213986
8,up,20,PIK3IP1,56.44898,1.7551868,0.0,0.4462619272307853,0.2204600576019402
8,up,21,KLRF1,55.687828,1.5786419,0.0,0.7509699066792492,0.5088613511191956
8,up,22,ADAMTS17,54.040993,2.7394106,0.0,0.0797944846387753,0.0125467384164519
8,up,23,BCO2,52.640533,2.4118378,0.0,0.1394568522596204,0.0356159365368096
8,up,24,HSP90AA1,50.56499,1.045388,0.0,0.8470168816189577,0.7594740033348492
8,up,25,EOMES,49.475765,1.6055644,0.0,0.4026423403586033,0.2080427972310646
8,up,26,LINC01871,48.904663,1.7836858,0.0,0.247666981230995,0.0974906523167096
8,up,27,GPM6B,48.843792,2.4601464,0.0,0.1033868092691622,0.0234734222626446
8,up,28,MT-CO2,48.640076,2.1877763,0.0,0.9747299989514524,0.7032268455358496
8,up,29,TOX2,47.209328,1.749281,0.0,0.2033134109258676,0.0725234955282704
8,up,30,ALOX5AP,45.56178,1.2925078,0.0,0.6795638041312781,0.4826720479005608
8,up,31,TLE1,45.30601,1.5637481,0.0,0.299045821537171,0.1389931029255722
8,up,32,FKBP5,44.45209,1.5007012,0.0,0.3381566530355457,0.1699257238138548
8,up,33,TMIGD2,43.786797,1.4419861,0.0,0.3919471531928279,0.2187357889949977
8,up,34,CAPN12,43.307396,1.6691606,0.0,0.2386494704833805,0.104665630842302
8,up,35,SPRY1,42.939125,1.689962,0.0,0.2179930795847751,0.0915694002324288
8,up,36,KLRC1,41.406075,1.3558182,0.0,0.5235398972423194,0.334628113789096
8,up,37,LPAR6,40.817245,1.5633163,0.0,0.2494495124252909,0.1171207872265171
8,up,38,NKG7,-39.941772,0.0052276403,0.0,0.97053580790605,0.8957038552877571
8,up,39,CD81,38.808167,1.3105572,0.0,0.4046345811051693,0.2640531049466929
8,up,40,SPRY2,37.221863,1.5504471,7.198551946409711e-302,0.1829715843556674,0.0792374058915668
8,up,41,LDB2,36.949127,1.5843617,1.729297957493554e-297,0.1483695082310999,0.0574566722247486
8,up,42,TNFSF14,36.607475,1.430651,4.9432183526851235e-292,0.2191464821222606,0.104665630842302
8,up,43,HSPA1A,36.462994,1.525913,9.411651460233184e-290,0.291076858550907,0.1618791369814562
8,up,44,LZTFL1,36.149033,1.7567351,8.376556505138779e-285,0.1156548180769634,0.040346622202011
8,up,45,JAML,35.849716,1.8939613,3.9112394402554535e-280,0.116913075390584,0.0420708908089535
8,up,46,RUNX2,34.282833,1.5763494,2.829061675189523e-256,0.1448044458425081,0.0601851851851851
8,up,47,P2RX5,34.133327,1.7011448,4.680461248678974e-254,0.1257208765859284,0.0490627052700722
8,up,48,RPS19,32.4737,1.3352381,4.601022233203805e-230,0.9866834434308482,0.8142558486180587
8,up,49,CCL3-AS1,32.348576,1.9497097,2.6177368714886245e-228,0.0877634476250393,0.0299599565459047
8,up,50,DKK3,32.209976,2.8479438,2.2646424675454736e-226,0.0250602914962776,0.0035243292405638
8,down,1,GNLY,-125.9352,-6.278525,0.0,0.233721296005033,0.853200318326512
8,down,2,GZMB,-109.911736,-4.5818686,0.0,0.2233406731676628,0.7783335859734223
8,down,3,S100A4,-91.852974,-3.1098864,0.0,0.3827199328929432,0.7801241726037088
8,down,4,S100A6,-88.49151,-3.446178,0.0,0.2092901331655657,0.6750574756202314
8,down,5,LGALS1,-87.0745,-4.7489347,0.0,0.0807381776239907,0.5507964478803496
8,down,6,FGFBP2,-82.78641,-4.7987967,0.0,0.0579846912026842,0.5155847354858268
8,down,7,CD52,-74.4781,-3.1010747,0.0,0.1871657754010695,0.6007212874538932
8,down,8,AHNAK,-73.94462,-4.1434913,0.0,0.0597672223969801,0.4563690566419079
8,down,9,GZMH,-73.64944,-3.3810391,0.0,0.144594736290238,0.5253492749229448
8,down,10,CRIP1,-69.38705,-3.2857125,0.0,0.1255111670336584,0.4863984892122682
8,down,11,VIM,-62.806965,-2.3803008,0.0,0.3118381042256475,0.6245452478399273
8,down,12,IGFBP7,-62.173023,-4.0334473,0.0,0.0374331550802139,0.3526097721186398
8,down,13,FCGR3A,-61.717514,-2.425202,0.0,0.2316242004823319,0.5581735384770855
8,down,14,ANXA1,-56.8274,-2.0290458,0.0,0.283212750340778,0.566706457480673
8,down,15,SYNE2,-56.108597,-2.4951012,0.0,0.1529831183810422,0.4447160325400434
8,down,16,PRF1,-55.894966,-1.2686794,0.0,0.6986473733878578,0.7920393107978374
8,down,17,BHLHE40,-54.338318,-2.8304517,0.0,0.1107266435986159,0.3812654742054469
8,down,18,CX3CR1,-50.55533,-4.2615566,0.0,0.0182447310474992,0.2455030064170582
8,down,19,PRSS23,-50.138973,-4.641566,0.0,0.0126874279123414,0.234102622404123
8,down,20,ZEB2,-48.97097,-1.9587857,0.0,0.2075076019712698,0.4553742862917487
8,down,21,ADGRG1,-47.84097,-2.6719284,0.0,0.0791653559819649,0.3040870850386539
8,down,22,TNFAIP3,-45.986683,-1.8572443,0.0,0.2066687637621893,0.4522289171845788
8,down,23,PDE4D,-45.756718,-2.8373208,0.0,0.0643808325469225,0.2702806831388004
8,down,24,ACTB,-45.449863,-0.5245661,0.0,0.9414910349166404,0.9316482239401748
8,down,25,FTH1,-44.96355,-0.8171903,0.0,0.8478557198280382,0.9166571926633318
8,down,26,ITGAX,-44.80919,-3.175493,0.0,0.037747719408619,0.2341784144308018
8,down,27,KLF2,-41.86922,-1.6930087,0.0,0.2168396770472895,0.4312061037845485
8,down,28,CD55,-41.558537,-2.0348966,0.0,0.1037013735975673,0.3027133545551008
8,down,29,SERPINB9,-41.141228,-3.1949592,0.0,0.0272622417951137,0.1970276893537466
8,down,30,MTSS1,-40.976837,-3.0235167,0.0,0.02988361119849,0.2013636248799959
8,down,31,CD74,-40.789417,-1.3250227,0.0,0.6040683653140401,0.7451082562781062
8,down,32,MYOM2,-40.045746,-6.1452284,0.0,0.0031456432840515,0.1507598150674549
8,down,33,SELL,-39.491673,-2.3942404,0.0,0.0605012058299255,0.2352110807943004
8,down,34,SYNE1,-39.242687,-1.7250803,0.0,0.1784628289818601,0.3643354302460714
8,down,35,LYAR,-38.92898,-1.9952805,0.0,0.0853517877739331,0.266538451821535
8,down,36,MAPRE2,-38.8856,-1.6404696,0.0,0.1734297997273775,0.3600058107220453
8,down,37,JUNB,-38.456543,-1.3702409,0.0,0.4870504351473209,0.715069349704411
8,down,38,TGFBR3,-38.292866,-2.1574435,0.0,0.0878683024011743,0.255794932039816
8,down,39,TIMP1,-38.052166,-2.747966,0.0,0.0352312047813777,0.1900074528826234
8,down,40,AKR1C3,-38.027145,-3.418671,0.0,0.0182447310474992,0.1644434338840887
8,down,41,IFI6,-37.838818,-1.9272808,0.0,0.1012897137464611,0.2742218685260977
8,down,42,LAIR2,-37.564373,-4.387749,2.0268924801551288e-307,0.0077592534339939,0.1440395887019352
8,down,43,JUN,-37.399624,-1.41547,9.665226512914349e-305,0.3478032924399706,0.5871418826739427
8,down,44,CD44,-37.299202,-1.3965106,4.074070088691827e-303,0.2540631225752333,0.4453065787479157
8,down,45,VCL,-37.04325,-3.5584095,5.426640408854517e-299,0.0158330711963929,0.153788338133495
8,down,46,ITGB1,-37.02456,-1.3802153,1.072277513510117e-298,0.2408514207822166,0.4234721590622
8,down,47,RAP1GAP2,-36.50756,-4.275057,1.8906397624488692e-290,0.0091223655237496,0.1394383810823101
8,down,48,CALR,-36.47884,-1.1687105,5.336712866120626e-290,0.4011743734927125,0.5787352837148199
8,down,49,CCL5,-35.973373,-1.3665687,4.693155067075523e-282,0.4958582363426654,0.678057576676267
8,down,50,SPON2,-35.943096,-1.2703074,1.3805573139203168e-281,0.3629023802034182,0.4879932797736345
9,up,1,MT-ND4L,175.37306,3.8023455,0.0,0.9111959600936076,0.4571456022475781
9,up,2,MT-CO1,163.91411,3.36521,0.0,0.9954017325614812,0.6955995971322175
9,up,3,MT-CO2,160.31154,3.2251344,0.0,0.9935952703534918,0.6883738188950291
9,up,4,MT-ND5,151.20157,2.794182,0.0,0.906187133062364,0.5638923123815582
9,up,5,SYNE1,147.58304,2.8342483,0.0,0.7016463439668268,0.3312427941001073
9,up,6,MT-CYB,145.6292,2.9156723,0.0,0.9630496366547604,0.6507938085582899
9,up,7,SYNE2,139.29375,2.627117,0.0,0.7365849653077144,0.4119455598404432
9,up,8,MT-ATP8,125.40361,2.7041945,0.0,0.665434987888492,0.2940769159411071
9,up,9,MT-CO3,119.85501,2.622749,0.0,0.971835611939073,0.6831855709723161
9,up,10,MT-ATP6,119.28662,2.5454469,0.0,0.9483516032352096,0.6550676526325554
9,up,11,AHNAK,118.16111,2.252366,0.0,0.688631604877448,0.4250950847480088
9,up,12,MT-ND6,116.96565,2.4927278,0.0,0.5303198259227326,0.2443313587511098
9,up,13,MACF1,110.08243,2.0291195,0.0,0.6612062240834257,0.4177632886733193
9,up,14,ZEB2,104.95517,1.9061342,0.0,0.6591534261198013,0.431098344796512
9,up,15,MT-ND1,101.91404,2.1075752,0.0,0.8763805066305375,0.5844133900528764
9,up,16,UTRN,101.74444,1.833469,0.0,0.6543498788849201,0.422474456327277
9,up,17,TGFBR3,97.87375,2.0178726,0.0,0.4746479451492384,0.232828423382234
9,up,18,HSPA5,87.97016,1.6259046,0.0,0.6338629552079484,0.4671079659152652
9,up,19,S100A8,84.394844,2.0514317,0.0,0.3227819518003038,0.1383797823983885
9,up,20,PARP15,82.232994,1.9341413,0.0,0.332717493944246,0.1530234962032362
9,up,21,ATM,81.201256,1.5246824,0.0,0.5701851623763189,0.3921931114910084
9,up,22,MT-ND3,80.177864,1.8577108,0.0,0.8763805066305375,0.6128725533070939
9,up,23,NEAT1,79.51713,1.2994204,0.0,0.7510366629716303,0.6195417378974012
9,up,24,MALAT1,79.49833,1.4545851,0.0,0.9928152071273144,0.904600511536066
9,up,25,ADGRG1,73.6172,1.5222735,0.0,0.4651640185572936,0.2839820299765435
9,up,26,CX3CR1,73.24428,1.6805228,0.0,0.4012809459293016,0.2257517327290316
9,up,27,VCL,73.165726,1.8360612,0.0,0.2923184300201174,0.138250573158934
9,up,28,P2RY8_ENSG00000182162,72.14737,1.7165248,0.0,0.2945765077801043,0.1377337362011158
9,up,29,MT-ND2,70.767815,1.6488596,0.0,0.8532660015601264,0.5975430366159106
9,up,30,CEP78,69.7035,1.4901017,0.0,0.4327708666913002,0.2736651691647119
9,up,31,DIP2A,68.00362,1.5208346,0.0,0.4000903231103995,0.246600803085119
9,up,32,TNFAIP3,65.029816,1.352502,0.0,0.5603317321509217,0.4357465643594534
9,up,33,DDX3Y,65.01907,1.8457918,0.0,0.2045407890955372,0.0864111636782888
9,up,34,S100A9,64.724976,1.5854446,0.0,0.3047994416389539,0.1594375753720563
9,up,35,MT-ND4,64.50024,1.5877984,0.0,0.8868497762450219,0.6517943518997071
9,up,36,UTY,64.25637,1.9950664,0.0,0.153672455556924,0.0545561165666123
9,up,37,RAP1GAP2,63.721184,1.5166795,0.0,0.2636613704479205,0.125296518639261
9,up,38,MAPRE2,61.316204,1.2459403,0.0,0.46906433468818,0.3453100359135425
9,up,39,IGKV3-20,59.507935,2.2311373,0.0,0.0879418647616701,0.0232377847572854
9,up,40,GK5,58.482563,1.4314232,0.0,0.3126411298599992,0.1824765766840271
9,up,41,NKTR,57.10897,1.2019252,0.0,0.4372459662520014,0.3198591287984203
9,up,42,GOLGA4,56.85421,1.2732304,0.0,0.3704479205156628,0.2402331067202056
9,up,43,PRF1,56.129276,0.67246026,0.0,0.7924621258775711,0.7890543208894897
9,up,44,RANBP2,55.745335,1.4065406,0.0,0.2866116516812415,0.1671073033037808
9,up,45,IGLV3-25,55.207703,2.619359,0.0,0.0556718807734942,0.0115294398282511
9,up,46,ANKRD36C,55.170784,1.5014362,0.0,0.22983126000739,0.1188194913794245
9,up,47,ZNF292,54.382904,1.2101095,0.0,0.385761793324301,0.2696232391099802
9,up,48,SORL1,53.542213,1.150268,0.0,0.4198382395204664,0.3048841092513815
9,up,49,BLTP1,53.43501,1.381835,0.0,0.2854620848216118,0.1707483534104613
9,up,50,SLFN5,52.83372,1.1473191,0.0,0.4241901712033502,0.3161982003472084
9,down,1,TMSB4X,-226.96344,-3.3331413,0.0,0.8634478794597036,0.9802873083396282
9,down,2,RPS19,-149.36722,-2.27003,0.0,0.6981565874286653,0.8290727414887555
9,down,3,KLRB1,-142.51573,-3.593302,0.0,0.233362072504824,0.6988894631521754
9,down,4,FTH1,-137.44363,-2.2650187,0.0,0.6619452313503305,0.9350375700711644
9,down,5,FTL,-135.56828,-2.2267644,0.0,0.6332060598595887,0.8965895386898846
9,down,6,CMC1,-122.51534,-3.4648952,0.0,0.1441885289649792,0.566884003233544
9,down,7,NKG7,-120.312614,-1.4515871,0.0,0.8300693845711705,0.903364741117693
9,down,8,B2M,-111.10911,-0.99516076,0.0,0.9780350617892188,0.9917471739620192
